ID,AMBITO_NOMBRE,EMBALSE_NOMBRE,AGUA_TOTAL,ELECTRICO_FLAG,CODIGO,EMBALSE,X,Y,CAUCE,GOOGLE,OPENSTREETMAP,WIKIDATA,PROVINCIA,CCAA,TIPO,COTA_CORON,ALT_CIMIEN,INFORME,Unnamed: 16
172.0,GUADIANA,MONTIJO,11.0,0.0,4060102.0,MONTIJO,38.9236610560001,-6.42868094199997,RIO GUADIANA,,,,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1027,
231.0,GUADALQUIVIR,MONTORO,105.0,0.0,,,,,,,,,,,,,,,
441.0,EBRO,NAGORE,5.0,0.0,,,,,,,,,,,,,,,
133.0,TAJO,NAVACERRADA,11.0,0.0,3280050.0,NAVACERRADA,40.7150019000001,-4.00500334299994,RÍO NAVACERRADA,,,,Madrid,Comunidad de Madrid,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=827,
644.0,TAJO,NAVALCAN,34.0,0.0,3450007.0,NAVALCAN,40.0482099480001,-5.14236058399996,RÍO GUADYERBAS,,,,Toledo,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=864,
534.0,TAJO,NAVAMUNO,14.0,0.0,3370002.0,Navamuño Reservoir,40.347880305,-5.77448415699996,SIN NOMBRE,https://www.google.com/search?kgmid=/g/122gflb1,,https://www.wikidata.org/wiki/Q5830534,Salamanca,Castilla y León,Presa de materiales sueltos de pantalla de hormigón,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=851,
285.0,GUADALQUIVIR,NEGRATIN,571.0,0.0,5180007.0,Embalse del Negratín,37.561163702,-2.95478834199997,RÍO  GUADIANA MENOR,,,https://www.wikidata.org/wiki/Q3752128,Granada,Andalucía,Presa mixta,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1510,
502.0,EBRO,NEGRO (LAGO),6.0,1.0,,,,,,,,,,,,,,,
673.0,GUADIANA,NOGALES,18.0,0.0,4060068.0,Nogales Reservoir,38.563891508,-6.73651674799993,RIVERA DO NOGALES,https://www.google.com/search?kgmid=/g/12dpx021_,,https://www.wikidata.org/wiki/Q16561606,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=993,
2490019.0,DUERO,NUESTRA SENORA DEL AGAVANZAL,,,2490019.0,NUESTRA SEÑORA DEL AGAVANZAL,41.9780455630001,-6.14139184999993,RÍO TERA,,,,Zamora,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=486,
342.0,DUERO,Na Sa DE AGAVANZAL,36.0,1.0,,,,,,,,,,,,,,,
714.0,TINTO. ODIEL Y PIEDRAS,ODIEL,8.0,0.0,,,,,,,,,,,,,,,
195.0,EBRO,OLIANA,101.0,0.0,9250050.0,Oliana Reservoir,42.092702178,1.29406967700004,RIU SEGRE,https://www.google.com/search?kgmid=/g/1215jgc5,,https://www.wikidata.org/wiki/Q18005390,Lleida,Cataluña,Presa de fábrica de gravedad (hormigón vibrado),520.039999999999,102.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2594,
525.0,TINTO. ODIEL Y PIEDRAS,OLIVARGAS,29.0,0.0,,,,,,,,,,,,,,,
58.0,CANTÁBRICO ORIENTAL,ORDUNTE,22.0,0.0,1090002.0,ORDUNTE,43.1604152670001,-3.28388846399997,RÍO ORDUNTE,,,,Burgos,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),310,55.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=13,
628.0,GUADIANA,ORELLANA,824.0,0.0,4060095.0,embalse de Orellana,38.986024098,-5.53804342499996,RIO GUADIANA,https://www.google.com/search?kgmid=/g/121k355r,,https://www.wikidata.org/wiki/Q11681443,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1020,
579.0,MIÑO - SIL,OS PEARES,182.0,1.0,,,,,,,,,,,,,,,
396.0,EBRO,PAJARES,,0.0,9260019.0,Pajares Reservoir,42.0890324270001,-2.61013101999993,RÍO DE PIQUERAS,https://www.google.com/search?kgmid=/g/122dlpn_,,https://www.wikidata.org/wiki/Q8775368,La Rioja,La Rioja,Presa de materiales sueltos homogénea,1233,73.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2679,
492.0,TAJO,PALMACES,31.0,0.0,3190028.0,Pálmaces Reservoir,41.050474754,-2.93994336499998,RÍO CAÑAMARES,https://www.google.com/search?kgmid=/g/121lswsr,,https://www.wikidata.org/wiki/Q5658823,Guadalajara,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=763,
604.0,EBRO,PARRAS (LAS),5.0,0.0,,,,,,,,,,,,,,,
6.0,GUADALQUIVIR,PEDRO MARIN,19.0,0.0,,,,,,,,,,,,,,,
741.0,EBRO,PENA,19.0,0.0,9440011.0,PENA,40.8194375680001,0.134230182000067,RÍO PENA,,,,Teruel,Aragón,Presa de fábrica de gravedad (hormigón vibrado),619.029999999999,46.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2804,
173.0,GUADIANA,PENARROYA,51.0,0.0,4130018.0,Peñarroya Dam,39.0603072490001,-3.00679625799995,RIO GUADIANA,https://www.google.com/search?kgmid=/g/11fv3ymg__,,https://www.wikidata.org/wiki/Q97172835,Ciudad Real,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1106,
339.0,MIÑO - SIL,PENARRUBIA,13.0,1.0,1320011.0,Peñarrubia Reservoir,42.4564492920001,-6.81942030899995,RÍO SIL,https://www.google.com/search?kgmid=/g/1203lz94g,,https://www.wikidata.org/wiki/Q5830543,Ourense,Galicia,Presa de fábrica de gravedad (hormigón vibrado),397.42,35.7999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=96,
428.0,MIÑO - SIL,PIAS (SAN AGUSTIN),10.0,1.0,,,,,,,,,,,,,,,
435.0,TAJO,PICADAS,15.0,0.0,3280063.0,Picadas Reservoir,40.3333175330001,-4.24917123099993,RÍO ALBERCHE,https://www.google.com/search?kgmid=/g/121vl666,,https://www.wikidata.org/wiki/Q5830546,Madrid,Comunidad de Madrid,Presa de fábrica de gravedad (hormigón vibrado),519.5,58.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=840,
296.0,GUADIANA,PIEDRA AGUDA,16.0,0.0,4060031.0,PIEDRA AGUDA,38.68712586,-7.02207805699993,RIO OLIVENZA,,,,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=958,
69.0,TINTO. ODIEL Y PIEDRAS,PIEDRAS,60.0,0.0,4210092.0,PIEDRAS,37.366812629,-7.26645658799993, ODIEL Y PIEDRAS,RÍO PIEDRAS,,,,Huelva,Andalucía,Presa de materiales sueltos de pantalla de hormigón,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1296
389.0,TAJO,PINILLA,38.0,0.0,,,,,,,,,,,,,,,
2400016.0,DUERO,PONTON ALTO,,,2400016.0,Pontón Alto Reservoir,40.9150074830001,-4.03624107199994,RÍO ERESMA,https://www.google.com/search?kgmid=/g/120wrl3k,,https://www.wikidata.org/wiki/Q5830615,Segovia,Castilla y León,Presa de fábrica de bóveda,1104.5,48.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=421,
677.0,DUERO,PORMA-(JUAN BENET),318.0,0.0,,,,,,,,,,,,,,,
730.0,TAJO,PORTAJE,23.0,0.0,,,,,,,,,,,,,,,
96.0,GALICIA COSTA,PORTODEMOUROS,297.0,1.0,14150017.0,Portodemouros Reservoir,42.856207614,-8.19033879699998,RÍO ULLA,https://www.google.com/search?kgmid=/g/122wt42q,https://www.openstreetmap.org/relation/1636984,https://www.wikidata.org/wiki/Q49691,Pontevedra,Galicia,Presa de materiales sueltos zonificada o de núcleo,257,91.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3096,
632.0,MIÑO - SIL,PRADA,122.0,1.0,1320038.0,PRADA,42.310674749,-7.04066238099995,RÍO XARES,,,,Ourense,Galicia,Presa de fábrica de contrafuertes,847,85.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=123,
674.0,GUADIANA,PROSERPINA,5.0,0.0,,,,,,,,,,,,,,,
5.0,GUADALQUIVIR,PUEBLA DE CAZALLA,87.0,0.0,5410131.0,PUEBLA DE CAZALLA,37.1297715490001,-5.24330867699996,RÍO  CORBONES,,,,Sevilla,Andalucía,Presa de fábrica de gravedad (hormigón compactado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1773,
50.0,EBRO,PUENTE DE SANTOLEA,18.0,0.0,,,,,,,,,,,,,,,
162.0,GUADALQUIVIR,PUENTE NUEVO,286.0,0.0,5140004.0,Embalse de Puente Nuevo,38.08606718,-4.92546965099996,RÍO  GUADIATO,,,https://www.wikidata.org/wiki/Q92358754,Córdoba,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),447,56.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1426,
303.0,DUERO,PUENTE PORTO,23.0,1.0,2490004.0,PUENTE PORTO,42.1158687330001,-6.83043827699993,ARROYO DE BAJO DEL CASTILLÓN,,,,Zamora,Castilla y León,Presa de fábrica de contrafuertes,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=471,
188.0,SEGURA,PUENTES,26.0,0.0,,,,,,,,,,,,,,,
7300001.0,SEGURA,PUENTES IV,,,7300001.0,PUENTES IV,37.7347336080001,-1.81922575299996,RIO GUADALENTIN O SANGONERA,,,,Murcia,Región de Murcia,Presa de fábrica de gravedad (hormigón vibrado),474,78.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2037,
7300011.0,SEGURA,PUENTES IV,,,7300011.0,PUENTES IV,37.740643543,-1.82258208899998,RIO GUADALENTIN O SANGONERA,,,,Murcia,Región de Murcia,Presa de materiales sueltos zonificada o de núcleo,476,14.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2047,
590.0,TAJO,PUENTES VIEJAS,53.0,0.0,3280031.0,Puentes Viejas Reservoir,40.9931510110001,-3.57146299099998,RÍO LOZOYA,https://www.google.com/search?kgmid=/g/1217c8ps,,https://www.wikidata.org/wiki/Q8775374,Madrid,Comunidad de Madrid,Presa de fábrica de gravedad (hormigón vibrado),955.22,66.2199999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=808,
4130055.0,GUADIANA,PUERTO DE VALLEHERMOSO,,,4130055.0,PUERTO DE VALLEHERMOSO,38.8679274180001,-3.16849076499994,RIO AZUER,,,,Ciudad Real,Castilla - La Mancha,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1143,
65.0,GUADALQUIVIR,QUENTAR,14.0,0.0,5180020.0,Embalse de Quéntar,37.2032970490001,-3.43802682299997,RÍO DE AGUAS BLANCAS,,,https://www.wikidata.org/wiki/Q5369453,Granada,Andalucía,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1523,
514.0,GUADALQUIVIR,QUIEBRAJANO,33.0,0.0,5230029.0,QUIEBRAJANO,37.6330053230001,-3.72850877899998,RÍO  QUIEBRAJANO,,,,Jaén,Andalucía,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1565,
490.0,DUERO,RABANOS,8.0,1.0,,,,,,,,,,,,,,,
7300035.0,SEGURA,RAMBLA DE ALGECIRAS,,,7300035.0,RAMBLA DE ALGECIRAS,37.887515039,-1.38566705299996,RAMBLA DE ALGECIRAS,,,,Murcia,Región de Murcia,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2071,
7020001.0,SEGURA,RAMBLA DE BAYCO,,,7020001.0,RAMBLA DE BAYCO,38.6400374940001,-1.50110869599996,RAMBLA DE ORTIGOSA,,,,Albacete,Castilla - La Mancha,Presa de materiales sueltos zonificada o de núcleo,697,43.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2003,
141.0,JÚCAR,REGAJO,6.0,0.0,,,,,,,,,,,,,,,
721.0,DUERO,REQUEJADA,66.0,0.0,2340005.0,Requejada Reservoir,42.9062072310001,-4.52945603999996,RÍO PISUERGA,https://www.google.com/search?kgmid=/g/122vx4f3,,https://www.wikidata.org/wiki/Q8775378,Palencia,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=342,
356.0,EBRO,RESPOMUSO,18.0,1.0,9220091.0,Respomuso Reservoir,42.8156272250001,-0.297330793999947,RÍO AGUAS LIMPIAS,https://www.google.com/search?kgmid=/g/121n92_p,,https://www.wikidata.org/wiki/Q3427764,Huesca,Aragón,Presa de fábrica de contrafuertes,2123,77.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2505,
235.0,GUADALQUIVIR,RETORTILLO,73.0,0.0,5140048.0,Embalse de Retortillo,37.8413896820001,-5.34934339699993,RÍO  RETORTILLO,,,https://www.wikidata.org/wiki/Q5369454,Sevilla,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1469,
265.0,EBRO,RIALB,404.0,0.0,9250019.0,RIALB,41.939892881,1.19279358700004,RIU SEGRE,,,,Lleida,Cataluña,Presa de fábrica de gravedad (hormigón compactado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2569,
638.0,DUERO,RIANO,664.0,0.0,2240004.0,Riaño Reservoir,42.933746397,-5.08475288599993,RÍO ESLA,https://www.google.com/search?kgmid=/g/121g0xnw,https://www.openstreetmap.org/relation/254780,https://www.wikidata.org/wiki/Q8775382,León,Castilla y León,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=288,
690.0,EBRO,RIBARROJA,210.0,1.0,9430003.0,Ribarroja Dam,41.2436146920001,0.432598110000072,RÍO EBRO,https://www.google.com/search?kgmid=/g/121qmn_d,,https://www.wikidata.org/wiki/Q2050030,Tarragona,Cataluña,Presa de fábrica de gravedad (hormigón vibrado),76,60.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2769,
129.0,DUERO,RICOBAYO,1200.0,1.0,2490015.0,Ricobayo Reservoir,41.527467749,-5.98543277699997,RÍO ESLA,,https://www.openstreetmap.org/relation/1232049,https://www.wikidata.org/wiki/Q23993005,Zamora,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=482,
555.0,GALICIA COSTA,RIOCOBO,6.0,0.0,,,,,,,,,,,,,,,
2370014.0,DUERO,RIOLOBOS,,,2370014.0,RIOLOBOS,41.006227376,-5.30342870499993,ARROYO DE RIOLOBOS O ARROYO DE LA DEHESA,,,,Salamanca,Castilla y León,Presa de materiales sueltos zonificada o de núcleo,839.5,19.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=374,
2370015.0,DUERO,RIOLOBOS,,,2370015.0,RIOLOBOS,40.9949078490001,-5.28929176699995,REGATO DE VALDEGOLLADO,,,,Salamanca,Castilla y León,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=375,
200.0,CANTÁBRICO OCCIDENTAL,RIOSECO,4.0,0.0,,,,,,,,,,,,,,,
729.0,TAJO,RIOSEQUILLO,50.0,0.0,3280003.0,Riosequillo Reservoir,40.9846013600001,-3.64825393599995,RÍO LOZOYA,https://www.google.com/search?kgmid=/g/12221s57,,https://www.wikidata.org/wiki/Q2834413,Madrid,Comunidad de Madrid,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=782,
95.0,CUENCAS INTERNAS DE CATALUÑA,RIUDECANYES,5.0,0.0,10430005.0,RIUDECANYES,41.133459546,0.958540952000021,RIERA DE RIUDECANYES,,,,Tarragona,Cataluña,Presa de fábrica de mampostería,220.5,51.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2918,
186.0,TAJO,RIVERA DE GATA,49.0,0.0,3100053.0,RIVERA DE GATA,40.1331552600001,-6.64763777499996,RIVERA DE GATA,,,,Cáceres,Extremadura,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=587,
186.0,TAJO,RIVERA DE GATA,49.0,0.0,3100055.0,RIVERA DE GATA,40.133555319,-6.64914969899996,RIVERA DE GATA,,,,Cáceres,Extremadura,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=589,
186.0,TAJO,RIVERA DE GATA,49.0,0.0,3100057.0,RIVERA DE GATA,40.13470955,-6.65231398199995,VERTIENTE POR LA MARGEN IZQUIERDA DEL ARROYO DE PERALEJOS,,,,Cáceres,Extremadura,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=591,
186.0,TAJO,RIVERA DE GATA,49.0,0.0,3100060.0,RIVERA DE GATA,40.1363966490001,-6.63871159399997,RIVERA DE GATA,,,,Cáceres,Extremadura,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=594,
186.0,TAJO,RIVERA DE GATA,49.0,0.0,3100058.0,RIVERA DE GATA,40.136254439,-6.63615789899995,RIVERA DE GATA,,,,Cáceres,Extremadura,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=592,
186.0,TAJO,RIVERA DE GATA,49.0,0.0,3100059.0,RIVERA DE GATA,40.1343097810001,-6.62565077899995,RIVERA DE GATA,,,,Cáceres,Extremadura,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=593,
186.0,TAJO,RIVERA DE GATA,49.0,0.0,3100012.0,RIVERA DE GATA,40.134844602,-6.63285012399996,RIVERA DE GATA,,,,Cáceres,Extremadura,Presa de materiales sueltos zonificada o de núcleo,345.5,56.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=546,
493.0,TAJO,ROSARITO,93.0,0.0,3450011.0,Rosarito Reservoir,40.110346936,-5.32378188799993,RÍO TIÉTAR,https://www.google.com/search?kgmid=/g/1hl3g_mwq,,https://www.wikidata.org/wiki/Q10929672,Ávila,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),308.8,37.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=867,
493.0,TAJO,ROSARITO,93.0,0.0,3450012.0,Rosarito Reservoir,40.083403864,-5.30254088699996,ARROYO DEL MOJÓN,https://www.google.com/search?kgmid=/g/1hl3g_mwq,,https://www.wikidata.org/wiki/Q10929672,Toledo,Castilla - La Mancha,Presa de materiales sueltos homogénea,308.8,4.07,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=868,
333.0,GUADIANA,RUECAS,44.0,0.0,4100012.0,RUECAS,39.267439745,-5.49598021299994,RIO RUECAS,,,,Cáceres,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1062,
11.0,CUENCA MEDITERRÁNEA ANDALUZA,RULES,111.0,0.0,6180003.0,Rules reservoir,36.860509918,-3.49543042599993,RÍO GUADALFEO O RÍO CÁDIAR,https://www.google.com/search?kgmid=/g/121vx8sj,,https://www.wikidata.org/wiki/Q5369455,Granada,Andalucía,Presa de fábrica de arco-gravedad,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1952,
475.0,GUADALQUIVIR,RUMBLAR,140.0,0.0,5230022.0,Rumblar Reservoir,38.1606132000001,-3.80533125699998,RÍO  RUMBLAR,https://www.google.com/search?kgmid=/g/11c5wlgnfs,https://www.openstreetmap.org/relation/1926892,https://www.wikidata.org/wiki/Q23979919,Jaén,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1558,
603.0,EBRO,SABURO (LAGO),11.0,1.0,,,,,,,,,,,,,,,
301.0,MIÑO - SIL,SALAS,87.0,1.0,1320033.0,SALAS,41.9246563240001,-7.94313212699996,RÍO SALAS,,,,Ourense,Galicia,Presa de fábrica de contrafuertes,835.5,50.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=118,
401.0,CANTÁBRICO OCCIDENTAL,SALIME,266.0,1.0,,,,,,,,,,,,,,,
145.0,EBRO,SALLENTE,6.0,1.0,9250031.0,SALLENTE,42.5003709690001,0.991459934000034,BARRANC DE LA LORA,,,,Lleida,Cataluña,Presa de materiales sueltos de pantalla asfáltica,1770,89.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2580,
135.0,TAJO,SALOR,14.0,0.0,3100074.0,Valdesalor reservoir,39.363901431,-6.30464727599997,RÍO SALOR,https://www.google.com/search?kgmid=/g/11h70_p1q2,,https://www.wikidata.org/wiki/Q63384116,Cáceres,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=608,
224.0,CANTÁBRICO ORIENTAL,SAN ANTON,5.0,0.0,1310009.0,SAN ANTON,43.277117956,-1.77374675199997,RIO ENDARA,,,,Navarra,Comunidad Foral de Navarra,Presa de materiales sueltos de pantalla de hormigón,247,56.7999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=84,
503.0,EBRO,SAN BARTOLOME,6.0,0.0,,,,,,,,,,,,,,,
413.0,GUADALQUIVIR,SAN CLEMENTE,120.0,0.0,5180005.0,Embalse de San Clemente,37.8575319010001,-2.64936869299993,RÍO  GUARDAL,,,https://www.wikidata.org/wiki/Q3374037,Granada,Andalucía,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1508,
251.0,DUERO,SAN JOSE,6.0,0.0,2470004.0,SAN JOSE,41.403921299,-5.27303186899996,RÍO DUERO,,,,Valladolid,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=453,
